reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,sortOrder,appId
gp:AOqpTOEUik4QUdbto2soyOUbahJFr-MveuQsd3yPngbBCdvLWvtjLt-BlXfHukTP5_zZcHf8l_aqgJmiAGIF3Q,Philip Schrepel,https://play-lh.googleusercontent.com/a/AATXAJw2ZcplUbU2vr26tNpCnVndpj55nKnTbPT2mRHS=mo,"Time is money!! I have this app linked to my business page. When I dont have to go through Facebook, to my business page and make posts, post photos of work, message customers etc.. I can easily open this app and have direct access to everything including posting videos or going LIVE! Highly recommend this app!! I've been using it now for several years and I've not had a single issue with it!",5,85,245.0.0.35.124,2020-01-27 02:03:59,,,most_relevant,com.facebook.pages.app
gp:AOqpTOFxokqdy2CKodCk9nkmEVSc3wA6vDNQnfbC2iWSohNMhsE0mczOBQXyTzBru81iKRfEkLsUeBTloBmFBA,"Queen, G",https://play-lh.googleusercontent.com/a-/AOh14GhW78XIZw6IQUlxPpdn_03YlNu8eADI7UEv3Qkn,To me this is the best app I used so far it managed all my business page and help me to spread the word,5,0,,2021-11-04 19:28:36,,,most_relevant,com.facebook.pages.app
gp:AOqpTOHp8bfW9xIGy1n9XygJLlk2PjiYfRAJ7lkvFfjXiat-66KgggUXf8RLrKgHlK9G3c3q78DQeIiEx6LRnw,SOMÉA AFRIKA.,https://play-lh.googleusercontent.com/a-/AOh14GjF8fWBzsrNc_IrTIGu96CihOJf1EEwTFyxl3wYwQ,"Thank you, soooo much, thank you. I was totally going out off business after three years of struggle. This app popped up on my phone, once I tried it ohh my goodness, before I could get only 3 - 4 customers a day. Many came to see me just for stories. Today, ohh Lord thank you. At least 35 - 45 customers come to my store and spend good $$. If this app hasn't been of any importance to you, please don't give up. You should consider your type of business, your personality as well. 🙏🙏🇨🇩💪💪",5,21,250.0.0.36.115,2020-03-28 16:35:14,,,most_relevant,com.facebook.pages.app
gp:AOqpTOEKZA7CMrNGYOD0EPU1R__Uux7uMkjgTGUkHHqHBBcuDZlxhoU1EP77VsNc13PZVsSki4cJas-H0KAAww,Tracey Mazzatenta Independent Scentsy Consultant,https://play-lh.googleusercontent.com/a-/AOh14Git_IxsgxYE101w_9XUBpwCTKmCFZRShgQeWmSdpA,I read up on FB page manager tutorials but that dosen't warrant the fact that after I read my notifications and select remove this from menu..they go away instantly but reappear when I check later in my day. U get excited thinking soneone replied to an ad or a post you made only to find out nope its a notification that u already deleted. typing every word out in this review is horrible too. Why am I not getting a word hint like nornally do when typing? This sucks! Hoping the new update works,5,8,268.0.0.42.120,2020-08-19 17:48:20,,,most_relevant,com.facebook.pages.app
gp:AOqpTOEdYBCLs-Wi_JGLhQEPLFmWnvvsKUyuc44tH3kB1Ia5IZnwVeKFqsW2RY_XtUWDGY6UERoSS3UECMWKcA,B Conner,https://play-lh.googleusercontent.com/a/AATXAJykeKgrsBMf4BnTIbW7GQatTGkAfg6MYRVFHtqe=mo,I've been using this app for a long time now. Very easy to navigate. No confusion between posting from the business account versus personal account. I almost exclusively use this on my phone instead of the computer because it's so easy and I'm on the go! Definitely recommend it!,5,2,189.4.0.54.101,2018-12-04 17:50:58,,,most_relevant,com.facebook.pages.app
gp:AOqpTOH9UCPJ7WRA30gvhsgYOiH93tXZzyiZ0Cggrn9PsLVsXLaeBh7FGXiFv7Sb2VuCYsic7o1XkC7Z88bjdQ,JoAnn Perry,https://play-lh.googleusercontent.com/a-/AOh14GhURt8IEHksiqi3AY8gbt0d8XJkRfpomoDBl104fQ,"LOVE THIS APP! Great FREE app with tons of features for any small to large group (up to 1,000 members) to coordinate all group activities! everything - meetings, events, share documents, photos, to do lists for any type occasion. I love that it can be a closed group (invites sent by admin or requests to join have to be approved by admin) or it can be open to everyone",5,56,209.0.0.44.107,2019-05-20 23:32:26,,,most_relevant,com.facebook.pages.app
gp:AOqpTOGnuEw4h50xuekTW5h7pnV9zLz-FMS-lgqxOPDMcFeb_5TBS_SqXZGhZ6InCSu642ozVGC-EP8-hHdvmQ,Oscar Deylahuyah,https://play-lh.googleusercontent.com/a-/AOh14Giwz2wlcpVdBilBaXjH_djT9rIRS67WWg5Vonje-g,"works well. gives you the ability to do things as well as track things about your pages, that Facebook doesn't give the option for. my only issue is that there are thing you can do from Facebook that you cant do from this app, which means alot of bouncing back and forth to get some things done, which means wating time, which means some inefficiencies. still a great app and very necessary when you are serious about your page, or pages.",5,272,199.0.0.37.104,2019-02-15 20:10:32,,,most_relevant,com.facebook.pages.app
gp:AOqpTOHJ76AlK7bIecMOEdApiGm0BEUz_9brGd1Yf4-Zjm-LsyuJMnIhh40edWfEp_lvvCM-Pu_i54bBgE-EKg,Daphne O,https://play-lh.googleusercontent.com/a-/AOh14Ggz3V0pRUgb7QDxuFxkTEPv2QS6EEF_Y8i1vuM16g,"New to this app as I have just started a new business venture as a self-published author. You can see my work on Amazon under author name Johanna Dao. Anyway this app has been great so far. I love being able to see both business accounts from FB and Insta in one place. I especially love the ""scheduled post"" option. It saves me so much time. I can create different promotional post for the entire week in one day and have them scheduled to post on a certain day. Love that feature! A must have!",5,63,296.0.0.39.118,2021-02-16 09:02:39,,,most_relevant,com.facebook.pages.app
gp:AOqpTOHQnPIfCugGXwzTuEfVa_yooEm5EBwF3kDG0BOajLb4KmwilAnjEn0M4VSxy11vmf5QeAZhPOzuwO1mzA,george vickers,https://play-lh.googleusercontent.com/a-/AOh14GiW6eD2iqeZQv_6KZAUysSdAdFFK5ED6mu4aLm-,"I really like our business page on Facebook! I really wish that Facebook would make it easier to cancel an accidental page boost. It happened once when I accidentally touched the boost button. Without my permission it linked my Facebook business page to my email, to my PayPal account, to my personal bank account on file with PayPal and charged my account. I had to go in to the settings and finally stop it. It was quite stressful and disturbing to see just how easy it was for that to happen.",5,57,231.0.0.36.119,2019-10-02 08:29:39,,,most_relevant,com.facebook.pages.app
gp:AOqpTOH7nKy_yvl-0Hzq9uu7LU240_dqiPFkBLqRVGNwyjBna_l7JSOZYrJlrRYvypcsZL7PeJQu_K_0k_IoUA,Lisa Howell,https://play-lh.googleusercontent.com/a-/AOh14Gh3IPrLQ_SoDDJQv8byHx_PIgDTc2bDkqmMQ97nmw,I love this app because of so many reasons. As a mom of 3 young children and a super busy lifestyle I find it convenient to control FB and Instagram in one location. With this app I can post on both Instagram and Facebook in one click to keep my business going. I also like the separate messages that come in are easier to track and respond to quickly. It is also a condensed area where it shows you the monthly overview of your site. It makes using social media convenient & less time consuming.,5,2,290.0.0.62.235,2021-01-14 04:31:13,,,most_relevant,com.facebook.pages.app
gp:AOqpTOHM5b1LZvAUPc7pM3owJ97hlSnngfE2lz7UrVjw23dI_boGsOBQD-3d4ny1O5CdnzBZb_pcGIpYfFPkVw,Melissa Maylath,https://play-lh.googleusercontent.com/a/AATXAJyH8EbpS8eBKzZ2HlagchPjnnt6DR2kuhZhBIiN=mo,very helpful if you want to run or start a business. some things i don't like. the constant updating. another. things get posted multiple times or not at all. sometimes it freezes up. & yiy you can't get messages when people send them. otherwise its good & it great its a free if want start your own site. & you do have creative freedom.,5,53,198.0.0.33.101,2019-02-15 09:54:24,,,most_relevant,com.facebook.pages.app
gp:AOqpTOGjx07WNYYBAE2FYeHdDGFQlSMQad4Vd81fGX7jZCV_LL9M4X4rco9CJgrAuTyvDI9FgZAvOIBgQvkpTg,Patricia VanBuren,https://play-lh.googleusercontent.com/a-/AOh14GiRrYt4FiuP98RI6FXj0tVlmQUXgve1irh5C_MTJw,"May 2021 Update: LOVE LOVE the new Business Suite features, especially the intuitive calendar for scheduling posts! Really helpful... When it works! Ever since the Creator Studio was launched, FB Pages Manager has been dying little by little. A shame as the new Creator Studio does not support monitoring comment/messages like FB Pages Mgr does Since the latest updates, early June 2020, I no longer receive automatic notifications. Instead, I'm forced to manually refresh the FB Pages Mgr app at least once an hour, which makes for a very inefficient way of keeping up with followers. PLS FIX IT!!! :-(",5,47,307.0.0.52.116,2021-05-03 22:46:21,,,most_relevant,com.facebook.pages.app
gp:AOqpTOFpSzbLGSkAcUZavP0nkuf7eqAKxlK_4c78s98gYmF2hJcJwMg6AUYUf8puLKGDssEmhLyrDjBCiqq6-Q,Nathan Ward,https://play-lh.googleusercontent.com/a-/AOh14GhIFAkDcY6D4qIz8VHULuCpvLpbaadlV8RmBAZHlA,"I am very thankful for this app! There is no perfect app — I know this because not only do I personally know some ""Big Boss Doggs"" in the Development World, but I, too am a developer 13 years strong. Now, to all you cry babies out there whining about the simplest things — get a grip on reality people! Be thankful to even have the ability to use a device! Have a blessed day!",5,0,,2021-02-01 20:00:20,,,most_relevant,com.facebook.pages.app
gp:AOqpTOEdiaO_Jcf-lVntGnrmYJuGE5_1jAzLcwHhaGxkBCBveeqQpiMzgivNTNOV2JCxlUNGVNp8Aymki7mH8A,Julie Furlong,https://play-lh.googleusercontent.com/a/AATXAJwZ8qERN6NDZcXm3ATHeRTm_NyJ6ntqpuysfZDa=mo,"I use this app to manage my company/organization's Facebook page. It allows you to keep your pages in tact & updated without even using the FB app itself. You can update statuses, edit your page, receive notifications, read & reply to comments and a lot more. You can also link your instagram to the app & make posts thatll appear on both Instagram and your Facebook page. Perfect for if you own a business, run a organization or are a public figure. It works as the perfect tool to keep fans updated",5,727,209.0.0.44.107,2019-04-29 23:10:08,,,most_relevant,com.facebook.pages.app
gp:AOqpTOER4HCOq7iKCkJUAYNjgB26NaaWgxydWozMXRuOTbeYuYpjDk9ndfkQ-fIZCl6rGqvSyssXjP708XyNmQ,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Love this app. I can manage the page for our veterinary hospital and it does not interfere with my personal account. I can schedule posts for future dates rather than stress about posting the day off. super easy to use.,5,4,192.0.0.61.99,2019-02-05 21:20:06,,,most_relevant,com.facebook.pages.app
gp:AOqpTOEtwp2JEcaFQpBdx4ByoIiSexLyuTr83VckeL78YLdwYo-t1RZD_8SQ4sBD5ZX9hwZarf9DFGLG08n35g,Ap Queen,https://play-lh.googleusercontent.com/a/AATXAJz9QJuMjzh8rLmMigy80uGSYcVVg957_sXaH6GY3Q=mo,"5/4/20...I love this app very wasy to use for personal or business usage. You can communicate easily as well. Fast Forward 10/4/20 this new Facebook Business Suite i never should've updated everything is delayed, notifications won't show up, messages come in late id take the old Orange Pages for facebook back any day. I can't work this way please Fix it!!",5,12,281.0.0.45.119,2020-10-06 09:16:23,,,most_relevant,com.facebook.pages.app
gp:AOqpTOE-m2LmPKGITDG4Q9X9pPGkVQjfdf6NQfNa0r45a4g_L8YfM1eOpKl9peRMGLjb4YF9muu3TtTrI_puLg,Seven Slots,https://play-lh.googleusercontent.com/a-/AOh14GigDd_dkHwxEAwT-ADpfqzJSN1cQ1IsBoq1FgG6Rw,"This is a great app! But I found a bug/ issue. Whenever I go to Settings > Automated Responses > Instant Reply, it shows a white screen and freezes the app. I have to force close it and reopen the app to get it to work again. Please fix this issue!",5,12,287.2.0.46.121,2020-11-27 11:16:02,,,most_relevant,com.facebook.pages.app
gp:AOqpTOG0K-4uHBVqgvbCFx7b0DZ-QpHyBaQjdS-_uJMbMVGd3En0LQkg-gahS0cCpTHtE8ZVmrNqjKfJsTUNHQ,Toni Weeks,https://play-lh.googleusercontent.com/a-/AOh14Gjq0H00qEvR3e9D_fV8VilL1EVZKoBJsswmWHjgHg,"if you manage pages on FB this is a great App & a great update altho it takes up 67MB which is a good chunk of memory. It offers more options & more opportunities to boost your page & offers more information to provide your fan base with...TFW I just received an update on Page Manager and although it's supposed to be more enhanced it also takes another huge amount of space 67MB. if I see that the changes are worth the memory,I'll keep the update...TFW",5,19,212.1.0.47.100,2019-06-03 00:48:39,,,most_relevant,com.facebook.pages.app
gp:AOqpTOH2g0fscqqUdzJ3mtrb56g1F6niuIZZJK7Y7BXPOgGmNFzje6Pza5VaHwUJnjL5Rcr-cIky3aJ39C0xRA,George DiAgosta,https://play-lh.googleusercontent.com/a-/AOh14GhUSXDTFZDldVgPv4FV9_7EctU3hwVvCDybSjfoUzY,It seems to be a lot is your 2 years and going to all the different other options that are not in one place and still basically learning how to use it and I still haven't started using it regularly that's the problem I have to get used to using regularly then I'm sure I will begin to reap all the benefits 5 you are new additions to this app. I will make you a commitment that I am going to attempt to work with it daily to get the full benefit of the software updates that you have made.,5,15,237.1.0.48.121,2019-11-11 06:04:14,,,most_relevant,com.facebook.pages.app
gp:AOqpTOHC-Q5b6q6iSJGpoOyqT39fj1HubvDLz0yCyqa7XhPd_5fd5eTznh28HLZkT-J-cap4rSjiGLmQV8LRew,Kimberly Leppots,https://play-lh.googleusercontent.com/a-/AOh14GiQM6LIKzz-d4AAu2nQeJwGWX6V8nOQiQzlT43L,"I love that I don't have to have the Reggie FB app on my phone to run the pages I'm in charge of for various companies. Works perfect, and I actually prefer it to the desk top version in most cases. Kudos!",5,6,241.0.0.27.235,2020-01-15 22:45:54,,,most_relevant,com.facebook.pages.app
gp:AOqpTOH3JAx7FywaOSIWhHOj9HugWAkuYyCX_RK0Qw-maI-cyiWGpl16VJtEmtGFH5SnGupFZW8HD3g_8ETihA,Ana E Cruz Nazario,https://play-lh.googleusercontent.com/a-/AOh14Gh_pKzBufe3vleP14fp3qc-XxUgwUmVknTcyJit,"Manage your Page, wherever you are. Facebook Pages Manager helps you manage your business in a single place, so you can get more done, more easily. Use this app to: • Easily reach your customers by creating and managing posts from a single place • View all messages, comments, and activity that need your attention • Keep track of your business' performance by getting insights for your audience • Stay focused on what matters with notifications about important activity",5,0,,2020-06-30 00:10:10,,,most_relevant,com.facebook.pages.app
gp:AOqpTOF4MSmy1C-QIU956wTgbslw40K_wb-_Wl6ykdSKn4q2tgXZ-QO8zKhU4dONRqMCXMUHc0YgOa3KMH6eXQ,lightoflovehealer,https://play-lh.googleusercontent.com/a-/AOh14GiHN6ZDbQ8IYUN1bkGBbiS3c4nP2f0G-L8EztYxTg,"It keeps me updated and allows me to sell my products and services. Plus, its a good way for others to find out about your company and what you as a bussiness can provide. I havent really figured out how there advertisements work. Lol.",5,0,290.0.0.62.235,2021-01-14 14:24:20,,,most_relevant,com.facebook.pages.app
gp:AOqpTOEnbRa5-nEliuyHIskysjZof1TRFHumAzB2k5VgMmYNnWWWy2Zx8WY7GtEb0aTSqIOWUt7GYqSP9JvAaw,Ashley Kohlmeyer,https://play-lh.googleusercontent.com/a-/AOh14GjHqx7oXsSh83CroJZOL-FIs77OlxbyyC5s5lxMR9c,"I really enjoy this app. I think it's a great thing. I just don't know why I can't seem to keep business separate from personal now. Everytime I try to post from my personal page, it will say I'm commenting or liking from business page. Also, I should be able to go look at the business page and comment and have it tell people that I'm commenting from my personal page, correct?",5,56,273.0.0.38.113,2020-08-08 13:50:39,,,most_relevant,com.facebook.pages.app
gp:AOqpTOFt7hSY4XkaKs1emDbrT1Wu0KP-Rpo5WKnYKkSkUnrmLBuXXVSUpU-sJft2v9ytp1HriSu9S-B1quk1VQ,Jamie Cuddihy,https://play-lh.googleusercontent.com/a-/AOh14Giss2qrj4yJJZWOt9CgrWizDDXSzIBDwe9uf4OUNI4,I have used this in the previous version of this for a few years but very sparingly but have enjoyed it. I now have begun to use it with great frequency and thus far it is helping me consolidate both my outbound posts as well as make it clearer when someone does respond which at times previously I would not know that I had a message coming in on the business side whereas would be completely obvious when I would get a message through Messenger. As always Facebook is always working to improve.,5,14,304.0.0.37.119,2021-04-17 14:36:24,,,most_relevant,com.facebook.pages.app
gp:AOqpTOFoaXkxkyE3ISt490dzXQFKxinWYL0lVkjwIrZKFmRedrw-AjXYuMM9nt81LjQF3E7_4l1dSqrNgUnruw,Shannon Fells,https://play-lh.googleusercontent.com/a-/AOh14GjH-UumNxDILDHY77jM1ZL4ES3JPf-k6pAFou_w12A,"No notifications. I thought that was the point of a separate app, to be notified of there's a message or comment. I get notified multiple times that I can 6000 people within 15 miles if I buy an ad. There are about 60 people living in that area.",5,7,273.0.0.38.113,2020-08-10 04:22:27,,,most_relevant,com.facebook.pages.app
gp:AOqpTOEvFaaiRlm7ChBxi6Zd_w7xkLV6CY3LniUTIsScmxV1pHY1sOIPhEfUf6mS_QHJXoA7snIsVlVdlb7p9Q,Nancy Gutierrez,https://play-lh.googleusercontent.com/a/AATXAJxqCnnV6kqCBw-fbuBUnVlw1_cNyHgGmUwQYXWO=mo,"Absolutely love it!!! whether your just getting started building your business or you have a few years doing it, this app definetly makes it so simple to get your name out there it helps you to stay very well organized !",5,90,223.0.0.35.115,2019-08-17 07:22:52,,,most_relevant,com.facebook.pages.app
gp:AOqpTOE_2fGdxVbhm7Eqhpw4f9tNQnanVZ2308FXfALv9YEhtRqfHqw9MzEhfNNYEUG5VX6jm4L4zidqd5eoHQ,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,I had an issue with the app using 500 MB (100 MB + 400 MB background) of data which has never happened before. This is not normally the case with this app and think it's just a bad update.,5,0,,2018-10-10 22:50:46,,,most_relevant,com.facebook.pages.app
gp:AOqpTOHZquArYtHK94tlHgPr0rMkAMwve7WRX7JNdyP5I41TMlLKRt4XyBRs6HAY0tQSprfhJ-EO0lqLbQTD2g,Kingdom Kid,https://play-lh.googleusercontent.com/a/AATXAJxpUEoVWGzgGdssvid7qhFHCmBS0Qc5lnlbr5Wc=mo,"I have enjoyed the app., but would like to see in the next upgrade. Where your business profile can pull up the person trying to reach out to them. Instead of me having to go and click to find them in messages to retrieve. Thank you for an amazing app. experience! Well rounded for me!!!",5,1,294.0.0.31.119,2021-02-08 23:45:39,,,most_relevant,com.facebook.pages.app
gp:AOqpTOEgGY5UV6ghXdLaU0TVz06AtDejbBzI83YRTNVWym2DIdpx0O809MwE54HlY3jQOm6y0KJsaUZU4qzpoA,Shirley Garrett,https://play-lh.googleusercontent.com/a-/AOh14Gjux84zt6Cb1aVYz_dZi2PkIbAYHdQ2TjRYVBzBEg,I have thankfully deceived a response from the support team as soon as I had an issue! They worked with me to be able to promote my pages!! I didn't understand at first about promoting a page but they fixed the issue immediately & I enjoy promoting my Nascar photos!,5,0,,2018-10-25 08:04:47,,,most_relevant,com.facebook.pages.app
gp:AOqpTOGoZdc76YdYOJ8NTyh0jnKNcZ-QvQX4FDlIZbgBHdNy1Nw_OiYx-RVEjMaL5kxqvvsCLE8uQXPAV1q4GQ,Tonya Bailey,https://play-lh.googleusercontent.com/a/AATXAJy0J8bEfX6RRsHEE5puI57BzpamshluAv4OdeAT=mo,"I run a prayer page on Facebook for a classmate of mine who had a massive stroke and fell down the stairs in his home. This app has helped me to reach a larger audience than I would have been able to otherwise. It has also enabled me to add a 2nd Administrator to the page. There are many perks to having this app, when running a page on Facebook. Thank you so much for this wonderful app.",5,525,205.0.0.46.82,2019-04-02 14:49:48,,,most_relevant,com.facebook.pages.app
gp:AOqpTOHe2sn7ECuj4yF9ofiTCRWaTdo5-8iCVhmC1kKu8p0WNmIjL5syMCDTjWMNLVpka2Ag_Lpw0_gi3GhwzA,Lawrence,https://play-lh.googleusercontent.com/a/AATXAJx-zU9lSKhtwd3FGdRK80ssXygL5pHF0_VYDvSl=mo,Getting messages from customers are not showing up when they send them right away sometimes I do not get a notification that I have received a message. I do not know what changed but I seem to be getting all of my messages now so my two stars will turn to five!,5,5,263.0.0.47.118,2020-07-01 03:07:41,,,most_relevant,com.facebook.pages.app
gp:AOqpTOFKgUrT78pa3yTt3FeAeZ6NcGZQS2RcyD9UfaWWIaBFUCgxb9rlUBs93vTHx_peMzaxlSDAiLuoT2R8dQ,Darren Freeman,https://play-lh.googleusercontent.com/a-/AOh14Ggzq2nHNYFXnrjSK-Rut3VYhaHVmmWBG1lq2OvF6A,its much better than having to go through FB to manage my pages and get notifications. Easy to use. The only complaint I have is that the messages disappear after you mark them complete and i don't know where to go to find the thread.,5,5,202.0.0.38.110,2019-04-23 04:00:33,,,most_relevant,com.facebook.pages.app
gp:AOqpTOEOXiGyqSlpfTdH2LVj0ZNfHIL1_RJAECsvWKW8LfUyjGdrDmFCYlIkpuvNriv_BSvc0ZzgrnJoyLBRxg,Ana Cruz Nazario,https://play-lh.googleusercontent.com/a-/AOh14GgllnZLhguP0z472oB0vxAFssH76j80J1cCyD7GEmk,"It's easy I'm keeping all your pages manager and safetyManage your Page, wherever you are. Manage your Facebook Page, right from your phone. With the Pages Manager app you can stay informed and respond to customers immediately. Mobile posting: post updates and manage your Page without using a computer. Messages: read and reply to messages that your customers send to your Page. Facebook and Instagram: link your accounts to manage Facebook messages, comments on your posts and Instagram comment",5,7,261.0.0.4.121,2020-05-13 03:48:24,,,most_relevant,com.facebook.pages.app
